player_name,CH_pfx_x,CU_pfx_x,FF_pfx_x,SI_pfx_x,SL_pfx_x,CH_pfx_z,CU_pfx_z,FF_pfx_z,SI_pfx_z,SL_pfx_z,CH_release_pos_x,CU_release_pos_x,FF_release_pos_x,SI_release_pos_x,SL_release_pos_x,CH_release_pos_z,CU_release_pos_z,FF_release_pos_z,SI_release_pos_z,SL_release_pos_z,CH_release_speed,CU_release_speed,FF_release_speed,SI_release_speed,SL_release_speed,CH_release_spin_rate,CU_release_spin_rate,FF_release_spin_rate,SI_release_spin_rate,SL_release_spin_rate,mlbAM_ID,FC_pfx_x,FC_pfx_z,FC_release_pos_x,FC_release_pos_z,FC_release_speed,FC_release_spin_rate,,Year
"DeSclafani, Anthony",-1.228095238,0.59,-0.6749,0.345641026,0.472619048,-0.63625,1.34605,-0.136051282,-1.821428571,-1.670178571,-1.602,-1.681384615,5.283571429,5.502678571,5.6055,5.563487179,88.38809524,81.62678571,94.878,86.1225641,1543.071429,1794.035714,2221.705,2206.608247,543101,-1.160091743,0.96146789,-1.538623853,5.598623853,94.78073394,2045.174312,,,,,,,,2020
"Díaz, Edwin",-1.53,,-1.198367347,0.100054945,0.42,,1.097857143,0.388571429,-2.75,,-2.626190476,-2.548626374,5.14,,4.889965986,5.121703297,93.4,,97.76020408,89.57637363,1669,,2357.245734,2319.395604,621242,-1.486,1.114,-2.61,4.876,97.3,2148.2,0.09,0.48,-2.44,5.09,89.6,2352,,2020
"Dobnak, Randy",-1.305245902,,-0.913529412,0.130909091,0.246147541,,0.624411765,-0.012537879,-2.178688525,,-1.997352941,-2.013863636,5.113934426,,5.306470588,5.27625,85.60819672,,92.92058824,83.44393939,1731.966667,,2052.294118,2392.42803,677976,-1.239359756,-0.08027439,-2.110609756,5.178719512,91.43231707,1939.472222,,,,,,,,2020
"Dolis, Rafael",-0.808961039,,-0.415,0.554285714,0.653246753,,1.5,-0.192142857,-0.823896104,,-0.605,-0.847142857,6.753116883,,6.79,6.758214286,86.56753247,,94.25,83.95357143,1361.116883,,2319,2471.654762,503569,-1.199482072,1.16749004,-0.683545817,6.723027888,94.65936255,2234.681275,,,,,,,,2020
"Duffy, Danny",1.19,-0.659774436,0.500487805,-0.401481481,0.925138889,-1.090601504,1.516775068,-0.099135802,0.794930556,0.602631579,0.625121951,0.780802469,5.770416667,5.865639098,5.851626016,5.788518519,83.87083333,75.51729323,92.17371274,82.60432099,2158.472222,2293.849624,2173.758808,2391.5,518633,1.034888889,1.219777778,0.713333333,5.803333333,92.09111111,2119.896296,,,,,,,,2020
"Dunn, Justin",-0.9638,1.218186813,-0.671981352,0.579015152,0.9792,0.111373626,1.427785548,-0.040909091,-1.6786,-1.661428571,-1.454755245,-1.67780303,5.777,5.81956044,5.719417249,5.683863636,87.054,79.33571429,91.21748252,82.86666667,1754.608696,2368.247253,2238.341121,2354.727273,643290,-1.31875,0.94375,-1.5975,5.745,91.05,2144.25,,,,,,,,2020
"Dunning, Dane",-1.296119403,0.503695652,-0.524677419,0.244761905,0.758656716,-1.493695652,1.213225806,-0.408253968,-1.585970149,-1.399782609,-1.355887097,-1.579365079,5.802089552,6.005869565,5.946290323,5.742539683,85.63134328,78.78478261,91.9733871,81.51904762,1981.348485,2241.913043,2192.016129,2074.492063,641540,-1.197710843,0.64746988,-1.58751004,5.740722892,91.89919679,2089.373494,,,,,,,,2020
"Eflin, Zach",-1.220208333,0.94725,-0.900454545,0.123513514,0.644791667,-0.568,1.141704545,0.505675676,-3.032291667,-2.82675,-2.74625,-2.859513514,5.712083333,5.759833333,5.642613636,5.688918919,87.80208333,79.03333333,94.29431818,88.53297297,1824.708333,2368.758333,2160.261364,2187.897297,621107,-1.404067797,0.661101695,-2.862817797,5.633665254,93.71080508,2083.279661,,,,,,,,2020
"Eovaldi, Nathan",-0.775619048,0.718425197,-0.904574468,0.381578947,0.127904762,-0.651889764,1.168794326,0.343157895,-2.02447619,-1.878976378,-2.155638298,-1.876315789,5.846,5.903385827,5.533971631,5.915263158,87.9352381,79.63385827,97.34468085,89.21578947,1486.266667,2110.165354,2121.489362,2287.315789,543135,,,,,,,0.186418605,0.514093023,-2.031627907,5.800651163,91.30372093,2300.632558,,2020
"Erlin, Robbie",0.817866667,-0.593153846,0.702301887,,0.694666667,-1.270076923,1.413886792,,2.549333333,2.445,2.434679245,,5.685866667,5.778307692,5.779358491,,82.89466667,75.98769231,89.32075472,,1488.094595,2584.44186,2255.908745,,572362,1.0275,1.315,2.4575,5.715,90.25,2303,,,,,,,,2020
"Eshelman, Thomas",-0.483384615,0.511894737,-0.048582677,0.727925926,0.742923077,-0.564210526,1.056299213,0.317407407,-1.032461538,-1.053789474,-1.00976378,-1.072148148,5.719076923,5.771578947,5.722913386,5.730888889,79.36461538,76.38526316,85.9480315,77.93851852,1280.215385,1774.315789,1862.622047,1831.748148,664045,-0.820186916,1.121495327,-0.951121495,5.761962617,86.61401869,1777.962617,,,,,,,,2020
"Estévez, Carlos",-1.005925926,,-0.720820896,0.426754386,0.520925926,,1.259104478,-0.018684211,-2.217777778,,-1.957350746,-2.147982456,5.768518519,,5.798358209,5.711842105,88.65925926,,96.90858209,86.91929825,1681.037037,,2167.544776,2308.710526,608032,,,,,,,,,,,,,,2020
"Fairbanks, Pete",-1.105555556,,-0.021103203,0.243,0.475555556,,1.410676157,-0.37655,-0.825555556,,-0.633451957,-0.54065,6.572222222,,6.742491103,6.88885,93.37777778,,97.39928826,87.1985,2024.777778,,2431.690391,2379.865,664126,,,,,,,,,,,,,,2020
"Familia, Jeurys",-1.145217391,0,-0.956769231,-0.084296296,0.281956522,0.08,1.160153846,0.558518519,-1.488478261,-1.13,-1.484153846,-1.56162963,6.382826087,6.43,6.216461538,6.231555556,91.03478261,85,97.17846154,89.6162963,1318.5,2191,2298.076923,2283.111111,544727,-1.458894231,0.419951923,-1.489663462,6.294038462,96.40336538,2183.028986,,,,,,,,2020
"Fedde, Erick",-1.106790123,1.02,-0.437777778,,0.010246914,-0.100897436,0.724242424,,-1.82654321,-1.696794872,-1.155454545,,5.485061728,5.666923077,5.954040404,,86.65925926,79.47628205,93.33030303,,1575.8875,2273.160256,1792.010101,,607200,-0.870160858,0.769946381,-1.243512064,5.934075067,93.44504021,1835.790323,0.333475177,0.47035461,-1.452553191,5.793900709,88.67801418,2034.751773,,2020
"Fiers, Mike",-1.218581081,0.884196429,-0.869966216,0.073665339,0.458918919,-1.320803571,1.41125,0.963625498,-1.461891892,-1.209375,-1.106385135,-1.259282869,6.1225,6.292053571,6.315641892,6.349760956,82.09189189,72.65,87.95743243,84.32151394,1862.243243,2674.723214,2158.381757,2283.183267,571666,-1.266055046,1.098807339,-1.22587156,6.228073394,88.18256881,2139.688073,,,,,,,,2020
"Finnegan, Kyle",-0.618648649,,-0.862745763,0.423563218,0.51,,1.268372881,0.517586207,-2.547027027,,-2.235050847,-2.28091954,5.692972973,,5.706508475,5.801494253,86.82972973,,95.01084746,87.18850575,993.2972973,,1913.748299,2037.885057,640448,,,,,,,,,,,,,,2020
"Flaherty, Jack",-1.118,1.083163265,-0.481320755,0.533786408,0.614,-0.996020408,1.256383648,0.253543689,-2.674,-2.449081633,-2.496761006,-2.550533981,5.47,5.758163265,5.465503145,5.486407767,85.74666667,77.30816327,93.96446541,84.38737864,1841.533333,2417.102041,2198.933962,2346.563107,656427,-0.994634146,0.673780488,-2.495243902,5.423414634,92.05609756,2037.585366,,,,,,,,2020
"Fleming, Josh",1.127123288,-0.06,0.91,,0.139041096,-0.245,1.1225,,2.834246575,3.0675,2.635,,5.480410959,5.5775,5.7375,,81.49041096,77.8,90.45,,1709.876712,1802.5,1951.5,,676596,1.50936255,0.530517928,2.559601594,5.730239044,90.52868526,1872.601594,-0.043188406,0.539565217,2.675072464,5.729202899,85.42101449,1846.26087,,2020
"Floro, Dylan",-1.314375,,-0.928,0.034615385,0.308625,,0.930666667,0.597692308,-3.527125,,-3.126666667,-3.292991453,5.8675,,6.075333333,5.956923077,86.1675,,93.28666667,87.98803419,1926.6625,,2238.066667,2097.700855,571670,-1.369119497,0.824465409,-3.206918239,6.056477987,93.44465409,2243.082278,,,,,,,,2020
"Foster, Matt",-0.796438356,,-0.648232932,0.25475,1.095753425,,1.512248996,0.3535,-1.552465753,,-1.384457831,-1.35025,6.072123288,,6.149919679,6.14525,83.79589041,,93.82771084,85.315,1755.191781,,2321.88755,2283.775,641582,-1.26,1.38,-1.47,6.07,93.3,2269,,,,,,,,2020
"Freeland, Kyle",0.924555556,-0.342877358,0.600209205,-0.154473684,0.403888889,-0.628301887,1.161882845,0.376466165,1.682037037,1.572264151,1.382217573,1.762105263,5.581037037,5.647924528,5.868786611,5.487894737,86.02259259,80.32122642,92.13138075,86.20827068,1374.759259,2443.556604,2435.743697,2469.244361,607536,1.210072993,0.565474453,1.742116788,5.591386861,91.35985401,2387.970803,,,,,,,,2020
"Fried, Max",0.855227273,-0.908762376,0.116382979,-1.018709677,0.463181818,-1.44460396,0.941808511,-0.017795699,1.7225,1.317425743,1.248031915,1.522258065,5.591818182,6.020148515,6.001090426,5.892473118,83.075,74.33960396,93.08829787,84.04677419,1545.409091,2786.529703,2120.159574,2486.758065,608331,0.933626374,0.773626374,1.173956044,5.987032967,92.48791209,1958.868132,,,,,,,,2020
"Fry, Paul",1.1625,,0.48035,-1.250406977,0.9325,,1.15275,-0.405290698,2.84,,2.74675,2.847034884,5.545,,5.5521,5.430232558,89.625,,92.7805,84.79534884,1863,,2274.237374,2801.912791,643316,,,,,,,,,,,,,,2020
"Fulmer, Michael",-1.144807692,1.086428571,-0.438719512,,0.461538462,-0.451428571,1.318963415,,-1.576730769,-1.206071429,-1.218841463,,5.9175,6.252857143,6.205060976,,86.73846154,77.76785714,93.175,,1660.038462,2404.857143,2173.932927,,605242,-1.272417582,0.884395604,-1.200604396,6.081648352,92.96318681,2034.61326,0.374661654,0.431353383,-1.174586466,6.23037594,87.5037594,2362.090226,,2020
"Gallen, Zac",-1.108160377,0.524444444,-0.303256881,0.589166667,0.283915094,-0.776555556,1.477270642,0.081666667,-3.275330189,-3.149944444,-2.983738532,-3.125833333,5.618066038,5.830333333,5.945986239,5.875833333,84.8504717,81.23,93.23325688,87.05833333,1529.90566,2431.727778,2378.275862,2420.666667,668678,-1.15,1.305,-2.88,5.94,92.85,2191.5,0.539381818,0.282763636,-3.151527273,5.849018182,86.98727273,2345.992727,,2020
"García, Deivi",-1.171666667,0.655064935,-0.695583596,0.417708333,0.972777778,-1.401558442,1.546845426,-0.178125,-1.482,-1.30987013,-1.612523659,-1.493125,5.392777778,5.831428571,5.327318612,5.486041667,80.64888889,75.30649351,91.93312303,82.51875,1842.922222,2695.223684,2175.155063,2522.8125,665620,,,,,,,,,,,,,,2020
"García, Rony",-1.279622642,0.515,-0.793225806,0.303452381,0.468113208,-0.17625,0.952782258,0.372380952,-2.945660377,-3.04625,-3.070685484,-2.997857143,5.426037736,5.53625,4.990201613,5.257380952,87.98490566,81.3125,93.27540323,86.04047619,1884.54717,2235.125,2275.931452,2203.52381,665621,,,,,,,,,,,,,,2020
"Gausman, Kevin",-1.053552311,,-0.869277108,0.211212121,0.395109489,,1.33315261,-0.017575758,-2.854038929,,-2.590140562,-2.790454545,5.843309002,,6.010140562,5.881060606,84.1946472,,95.07008032,81.88636364,1729.67402,,2311.515091,2352.575758,592332,,,,,,,,,,,,,,2020
"Gibson, Kyle",-1.229605911,0.521818182,-0.472341772,0.4505,0.562906404,-0.722613636,1.348607595,-0.061857143,-2.126502463,-2.098181818,-1.832531646,-2.073071429,6.377635468,6.438295455,6.568037975,6.411571429,84.37635468,78.71477273,92.39240506,82.90857143,1651.896552,2418.375,2261.197452,2475.332143,502043,-1.161506173,1.045802469,-1.808839506,6.563876543,92.2091358,2129.733333,0.402,0.48,-2.214,6.348,87.64,2687.6,,2020
"Giolito, Lucas",-0.733007335,0.418333333,-0.591449511,0.29273743,1.064132029,-1.235,1.544560261,0.28877095,-1.329290954,-1.203333333,-1.26262215,-1.398547486,6.476308068,6.705833333,6.49,6.509162011,80.88533007,77.325,93.98403909,84.91452514,1410.191176,2492.666667,2348.964169,2094.497207,608337,,,,,,,,,,,,,,2020
"Givens, Mychal",-0.89755814,,-0.780669145,0.428983051,-0.157093023,,1.049219331,0.357966102,-3.009651163,,-2.796802974,-2.963050847,4.131046512,,4.799962825,4.633050847,82.98235294,,94.66133829,84.91694915,2134.623529,,2414.067164,2530.610169,571710,-1.26,0.02,-2.87,4.13,89.7,2173,,,,,,,,2020
"Glasnow, Tyler",-0.999555556,0.541283582,-0.051455479,,0.892888889,-1.473492537,1.451130137,,-1.866,-1.465880597,-1.507106164,,5.888,6.202925373,6.053989726,,91.09777778,82.43850746,96.92037671,,1784.488889,2938.513433,2412.061644,,607192,,,,,,,,,,,,,,2020
"Godley, Zack",-1.088214286,0.178151659,-0.491764706,,0.078035714,-0.574218009,0.976764706,,-1.381607143,-1.055924171,-0.981176471,,5.965892857,6.320758294,6.324705882,,83.10357143,81.97393365,89.94411765,,1698.714286,2138.379147,2151.176471,,643327,-1.190444444,0.479111111,-1.243111111,6.243555556,89.43777778,2083.113636,-0.015748792,0.687826087,-1.240724638,6.156376812,88.61304348,2184.352657,,2020
"Gomber, Austin",0.884871795,-0.46640625,0.46365942,-0.431204819,0.984358974,-1.38140625,1.553043478,0.214216867,1.818974359,1.649765625,1.76557971,1.956746988,6.597948718,6.74765625,6.801304348,6.676626506,83.25384615,76.34375,92.45072464,85.87590361,1767.435897,2490.023438,2150.996364,2290.795181,596295,,,,,,,,,,,,,,2020
"Gonsolin, Tony",-1.239619048,0.365952381,-0.781552239,0.329322034,0.686238095,-1.155952381,1.514865672,0.143644068,-0.895428571,-0.57952381,-0.711014925,-0.732033898,6.053238095,6.165238095,6.195552239,6.161949153,85.11380952,81.72619048,95.06656716,87.46101695,1837.909524,2644.95122,2488.546269,2760.086207,664062,,,,,,,,,,,,,,2020
"Gonzales, Marco",1.406291391,-0.745823529,0.912379958,,0.787350993,-1.119647059,1.421106472,,2.926953642,2.815941176,2.235845511,,5.401589404,5.423117647,5.729206681,,80.60993377,75.27058824,88.18851775,,2113.92053,2293.782353,2153.680672,,594835,,,,,,,-0.004101563,0.864257813,2.516328125,5.568203125,84.83359375,2153.140625,,2020
"González, Gio",1.083842365,-0.995423729,0.634334975,-0.1575,0.471280788,-1.198474576,1.30137931,0.43875,2.798423645,2.599491525,2.633300493,2.61625,5.474482759,5.680508475,5.633793103,5.6325,82.82561576,76.65,90.04729064,85.3875,1580.678218,2708.20339,2202.168317,2383.5,461829,1.190232558,0.876627907,2.758139535,5.56127907,89.30697674,2188.870588,,,,,,,,2020
"Gray, Jon",-0.847674419,0.815272727,-0.932955975,0.24125,0.950116279,-0.466545455,0.927044025,0.329322917,-1.885581395,-1.880909091,-2.018805031,-1.911770833,5.77744186,5.855090909,5.586572327,5.834375,86.46046512,77.76,94.01100629,86.29010417,1549.744186,2568,2148.128931,2373.072917,592351,-1.364285714,1.001428571,-2.01,5.642857143,93.98571429,2108,,,,,,,,2020
"Gray, Sonny",-1.149032258,1.273963636,-0.174563492,1.395973154,1.023225806,-1.022945455,1.279960317,-0.437449664,-0.784193548,-0.768763636,-0.739484127,-0.839731544,5.530322581,5.721927273,5.687896825,5.614295302,89.76774194,80.84581818,93.01309524,82.88120805,2215.580645,2954.632727,2518.52988,2815.134228,543243,-1.078544061,0.862337165,-0.685172414,5.65789272,92.93256705,2415.846743,,,,,,,,2020
"Green, Chad",,0.310377358,-0.460031546,,,-0.530566038,1.554858044,,,-2.133018868,-2.154479495,,,6.126320755,6.130410095,,,84.50188679,95.4659306,,,2528.198113,2472.9653,,643338,-0.855,1.42,-2.43,5.91,94.95,2469.5,,,,,,,,2020
"Greene, Shane",-1.079215686,,-0.623333333,1.215934066,-0.028235294,,1.228333333,0.368791209,-1.960196078,,-1.613333333,-1.992747253,5.939803922,,6.22,5.936373626,85.89803922,,93.15,80.52417582,1553.352941,,2301.5,2504.428571,572888,-1.321728395,0.688518519,-1.745925926,6.090246914,91.89382716,2134.777778,0.41509434,0.658679245,-2.011037736,5.98245283,87.3009434,2443.377358,,2020
"Greinke, Zack",-1.094396552,0.883975155,-0.097083333,0.549647059,0.354137931,-0.920124224,1.448842593,0.466529412,-1.318836207,-1.085093168,-1.123449074,-1.186294118,6.247801724,6.273416149,6.343240741,6.321352941,86.18017241,70.55962733,88.13263889,84.45,1667.834783,2428.086957,2327.262181,2421.788235,425844,-1.12,1.19,-1.12,6.29,89.7,2259,,,,,,,,2020
"Guerra, Junior",-0.705070423,0.464886364,-0.397313433,,1.125070423,-0.775795455,1.526492537,,-1.111690141,-1.4025,-1.36738806,,5.986056338,5.962045455,5.852164179,,86.1,81.80568182,93.91343284,,1244.464789,2720.443182,2494.597015,,448855,-1.028018018,1.381351351,-1.426306306,5.874954955,94.11261261,2388.279279,,,,,,,,2020
"Hader, Josh",1.055,,,-0.62752,-0.1,,,-0.01568,3.405,,,3.5736,4.82,,,5.02,86.3,,,80.3096,1443,,,2501.824,623352,0.825884615,1.415115385,3.291307692,5.234615385,94.52076923,2054.362934,,,,,,,,2020
"Happ, J.A.",1.243669725,-0.267777778,0.648911175,-0.222108844,0.781100917,-0.02,1.475014327,0.401836735,1.82587156,1.868888889,1.87504298,1.964693878,6.198899083,6.282222222,6.1847851,6.266530612,86.40275229,80.86666667,91.5730659,84.17414966,1755.33945,2187.222222,2371.455587,2259.870748,457918,1.11300578,0.73017341,1.944682081,6.167514451,89.30346821,2173.271676,,,,,,,,2020
"Harper, Ryne",-0.746666667,1.023478261,0.00372549,1.051317073,0.68,-1.015434783,0.904836601,-0.510487805,-0.78,0.131521739,-0.355163399,-0.321268293,5.85,6.280652174,6.144248366,6.111073171,79.56666667,69.17608696,88.38169935,74.7404878,1425.333333,2200.282609,1829.941176,2267.609756,607560,,,,,,,,,,,,,,2020
"Hartlieb, Geoff",-1.146666667,,-0.884444444,0.996276596,0.74,,0.545555556,-0.202659574,-2.133333333,,-2.126666667,-1.804734043,5.99,,5.96,6.288882979,87.66666667,,93.03333333,82.72287234,2202.333333,,2349.111111,2235.744681,664129,-1.306728111,0.519907834,-2.151935484,5.946774194,93.58894009,2351.930556,,,,,,,,2020
"Hatch, Thomas",-0.646486486,,-0.619182692,,0.535315315,,1.312019231,,-1.41,,-1.285961538,,5.765765766,,5.843365385,,85.72342342,,95.45817308,,2020.863636,,2597.298077,,641672,-1.251935484,0.931935484,-1.263548387,5.883548387,95.02580645,2436.064516,0.38967033,0.402527473,-1.365824176,5.868461538,87.99010989,2589.153846,,2020
"Heaney, Andrew",1.354074074,-0.47739777,1.153413078,,0.67010582,-0.29260223,1.307033493,,2.97962963,3.024572491,3.037511962,,5.388042328,5.408884758,5.254625199,,82.96719577,79.21486989,91.51499203,,2004.820106,2549.598513,2434.786859,,571760,,,,,,,,,,,,,,2020
"Hendricks, Kyle",-0.953404908,1.191510417,-0.48731405,,0.971319018,-1.095208333,1.233512397,,-1.885582822,-1.921770833,-2.001652893,,6.23095092,6.1834375,6.068140496,,79.69478528,72.14114583,87.35619835,,2062.236196,2810.796875,1968.884298,,543294,-1.045512821,0.809717949,-1.917794872,6.107076923,87.30410256,1861.720513,,,,,,,,2020
"Hernández, Elieser",-1.005151515,,-0.603401361,0.997514793,0.777878788,,1.488469388,0.883491124,-2.008787879,,-2.099251701,-2.015502959,5.444242424,,5.415102041,5.453786982,83.53030303,,91.35034014,79.06804734,1888.484848,,2266.306122,2271.408284,622694,,,,,,,,,,,,,,2020
"Hernández, Jonathan",-1.24515625,,-0.83,0.354444444,1.0853125,,1.22,0.349090909,-1.490625,,-1.71,-1.448484848,5.46921875,,5.5,5.531818182,90.934375,,97.9,89.13030303,2363.53125,,2104,2364.888889,642546,-1.488846154,0.713632479,-1.449017094,5.536452991,97.74957265,2227.506438,,,,,,,,2020
"Heuer, Codi",-1.338,,-1.243617886,0.31,0.564285714,,1.011585366,0.234408602,-1.613428571,,-1.576504065,-1.663870968,5.636857143,,5.772439024,5.587204301,89.08,,97.60487805,87.82473118,2307.514286,,2357.154472,2128.580645,676051,,,,,,,,,,,,,,2020
"Hill, Rich",0.926666667,-1.583860294,0.81043956,-1.918888889,1.266666667,-1.052794118,1.567179487,-0.143333333,1.753333333,1.615514706,1.367692308,2.627222222,5.553333333,5.84125,6.042307692,4.602222222,83.4,72.68345588,87.76227106,70.59444444,1724,2844.434944,2388.808118,2759.222222,448179,1.534375,0.493125,2.438125,4.735,85.90625,2343.4375,-0.285909091,0.599090909,1.703181818,5.888181818,83.22272727,2438,,2020
"Hoffman, Jeff",-0.967431193,0.778472222,-0.824220183,,0.31440367,-1.035138889,1.268119266,,-1.93587156,-1.9325,-1.81059633,,6.061100917,6.035138889,6.110366972,,85.28899083,77.73333333,94.44357798,,1408.577982,2541.194444,2425.183486,,656546,,,,,,,,,,,,,,2020
"Holder, Jonathan",-1.205416667,1.120714286,-0.275721154,0.509,0.721458333,-0.585714286,1.396826923,-0.95,-1.2653125,-1.190714286,-1.160817308,-1.2545,5.939270833,6.053571429,6.038076923,6.02325,87.19583333,77.56428571,92.06298077,80.7,1775.302083,2880,2399.216346,2730.871795,656547,,,,,,,0.507435897,0.49,-1.233076923,6.06,87.27948718,2529.666667,,2020
"Holland, Derek",1.018818898,-0.036851211,0.99,,1.250551181,0.190276817,1.281538462,,2.35488189,2.365882353,2.153076923,,5.911496063,5.948615917,5.982692308,,84.2984252,80.6449827,92.06538462,,2265.047244,2217.83737,2368.692308,,502706,1.316023739,1.10041543,2.250919881,5.920178042,92.25875371,2438.309524,,,,,,,,2020
"Holland, Greg",-0.545,0.426037736,-0.042793296,0.397142857,0.725,-0.61,1.400949721,0.079004329,-0.69,-0.369433962,-0.17972067,-0.197099567,5.99,6.148679245,6.086368715,6.07034632,84.5,78.54150943,92.87653631,85.88138528,1328,2390.54717,2306.424581,2165.238095,518813,,,,,,,,,,,,,,2020
"Houser, Adrian",-0.973909091,0.405338983,-0.571304348,0.44719697,0.425090909,-1.156779661,1.273285024,0.166893939,-1.096909091,-0.873644068,-0.913478261,-1.108409091,6.042727273,6.182711864,6.234251208,6.060984848,84.91454545,80.51271186,93.84202899,85.72424242,1527.554545,2022.872881,2160.425121,2246.378788,605288,-1.264351852,0.611041667,-1.068240741,6.035069444,93.23958333,2076.965278,,,,,,,,2020
"Howard, Spencer",-0.977857143,0.378846154,-0.821975806,0.488210526,0.970428571,-1.601538462,1.494354839,0.142210526,-2.506142857,-2.341923077,-2.677903226,-2.608,6.008857143,6.193076923,6.178306452,6.225052632,79.55714286,73.28846154,94.04274194,84.46736842,1450.484848,2139.538462,2344.891129,2389.073684,675921,,,,,,,,,,,,,,2020
"Hudson, Dakota",-1.07,0.476454545,-0.42,-0.01512605,0.753846154,-0.339545455,0.811052632,0.495630252,-1.589230769,-1.702454545,-1.573308271,-1.762605042,6.22,6.310545455,6.25593985,6.193529412,86.61538462,82.13181818,92.58120301,88.31680672,1530.769231,2280.272727,2100.206107,2362.456897,641712,-1.19682243,0.901915888,-1.488084112,6.309345794,93.0271028,2139.775701,,,,,,,,2020
"Hudson, Daniel",-1.447142857,1.128571429,-0.814634146,0.176031746,0.778095238,-0.402857143,1.413414634,0.114603175,-2.741428571,-2.601428571,-2.753484321,-2.703968254,5.355714286,5.488571429,5.532891986,5.651904762,88.14761905,74.67142857,96.43972125,86.03492063,2291.190476,1983.714286,2340.825784,2530.952381,543339,,,,,,,,,,,,,,2020
"Hughes, Jared",-0.764655172,1.112844037,-0.749375,,0.1,0.353394495,0.7946875,,-2.616206897,-2.520550459,-2.541875,,5.302068966,5.313027523,5.3415625,,84.23448276,80.84587156,92.15625,,1528.5,2064.055046,2136.46875,,453172,-1.290141509,-0.053160377,-2.716981132,5.250283019,91.3004717,2009.424528,,,,,,,,2020
"Hunter, Tommy",,1.089473684,-0.50125,,,-0.495789474,1.27125,,,-1.778210526,-1.635,,,6.243157895,6.3225,,,82.33894737,92.7375,,,2872.494737,2471.75,,488984,-1.133040936,0.997836257,-1.623918129,6.291520468,92.64561404,2482.964912,0.305661765,0.878308824,-1.748455882,6.242058824,90.41911765,2519.779412,,2020
"Jackson, Luke",,0.549072165,-0.660604396,0.175947137,,-1.045876289,1.548516484,-0.459911894,,-2.693402062,-2.212087912,-2.601277533,,6.419587629,6.46467033,6.352687225,,83.31030928,94.36428571,86.40528634,,2493.154639,2250.802198,2453.92511,592426,,,,,,,0.193333333,0.595,-2.678333333,6.378333333,89.78333333,2441.166667,,2020
"Jansen, Kenley",,,,0.574883721,,,,-0.376976744,,,,-1.927906977,,,,6.188139535,,,,81.6,,,,2334.209302,445276,-0.57984252,1.501574803,-1.508267717,6.229527559,92.34173228,2223.866142,0.661884058,1.119710145,-1.779057971,6.3175,90.88768116,2553,,2020
