mlbAM_ID,Year,player_name,FF_pfx_z_diff,FF_pfx_x_SL_pfx_z_diff,FF_pfx_x_diff,FF_pfx_z_SL_pfx_x_diff,FF_release_speed_diff,FF_release_spin_rate_diff,FF_release_pos_x_diff,FF_release_pos_z_diff,CU_pfx_z_diff,CU_pfx_x_SL_pfx_z_diff,CU_pfx_x_diff,CU_pfx_z_SL_pfx_x_diff,CU_release_speed_diff,CU_release_spin_rate_diff,CU_release_pos_x_diff,CU_release_pos_z_diff,CH_pfx_z_diff,CH_pfx_x_SL_pfx_z_diff,CH_pfx_x_diff,CH_pfx_z_SL_pfx_x_diff,CH_release_speed_diff,CH_release_spin_rate_diff,CH_release_pos_x_diff,CH_release_pos_z_diff,SI_pfx_z_diff,SI_pfx_x_SL_pfx_z_diff,SI_pfx_x_diff,SI_pfx_z_SL_pfx_x_diff,SI_release_speed_diff,SI_release_spin_rate_diff,SI_release_pos_x_diff,SI_release_pos_z_diff,FC_pfx_z_diff,FC_pfx_x_SL_pfx_z_diff,FC_pfx_x_diff,FC_pfx_z_SL_pfx_x_diff,FC_release_speed_diff,FC_release_spin_rate_diff,FC_release_pos_x_diff,FC_release_pos_z_diff,pitch_usage,est_woba,run_value_per_100
493603,2022,"Ottavino, Adam",0.994222151,-0.846010407,2.1610789,-0.320846342,13.7552299,350.1624721,0.23681852,0.17874323,,,,,,,,,0.055388128,-1.536757991,2.851826484,-1.370456621,8.107762557,612.8630137,0.050228311,0.042534247,0.361616575,-1.521428201,2.836496695,-0.953451918,13.22549717,447.9462278,0.213203571,0.101002862,0.343301785,0.122392694,1.192675799,-0.971766708,6.837301785,137.4034869,0.071974263,0.072755915,42.8,0.215,3.0
657248,2022,"Otto, Glenn",1.31223472,-0.313813667,1.733406197,-0.10735781,11.05385187,327.1869694,0.177075552,0.095528438,0.845873365,0.58483871,0.83475382,-2.265465894,0.101188455,129.6398682,0.233917907,0.088663737,0.811132569,-1.150772193,2.570364722,-0.60845996,7.027190961,906.6522152,0.13470996,0.085745412,0.866896458,-1.113815347,2.533407877,-0.552696071,11.11483977,357.0842589,0.120560655,0.059874876,,,,,,,,,27.5,0.286,-0.4
641941,2022,"Pagán, Emilio",1.358254259,-0.584180067,1.527361885,0.415072441,11.04180863,39.23395956,0.076245025,0.101637478,1.322381818,0.534418182,0.408763636,-2.265563636,4.388727273,162.1690909,0.005690909,0.135,0.472429693,-1.201455199,2.144637018,-0.470752126,3.795977763,945.1556573,0.027220405,0.011294964,,,,,,,,,0.014577167,0.189283298,0.75389852,-0.957758985,1.222156448,114.1536998,0.020556025,0.038674419,2.0,0.176,1.5
669467,2022,"Pallante, Andre",0.858931505,-0.190973156,0.749340503,0.300564158,8.274224193,114.3302879,0.014686126,0.070819261,1.363388193,0.860024776,0.301657429,-1.92175554,10.43222719,499.2739379,0.163924318,0.058764067,0.73845481,-0.85154519,1.409912536,0.180087464,3.843148688,762.5941176,0.118396501,0.092157434,1.15864349,-0.95154519,1.509912536,0.600276143,7.895216092,230.5500925,0.134056329,0.119352,,,,,,,,,19.6,0.316,1.8
642547,2022,"Peralta, Freddy",1.036546918,-1.036131413,1.399691413,0.672986918,12.34004145,226.9074401,0.058583795,0.050434293,0.608457169,0.164510868,0.199049132,-0.972017169,4.478555251,57.74555251,0.156666301,0.169408402,0.014959716,-1.527309787,1.890869787,-0.348600284,5.606521986,430.3415887,0.140745532,0.039481135,,,,,,,,,,,,,,,,,18.5,0.283,-0.7
527048,2022,"Pérez, Martín",0.747058469,0.446298975,1.197489451,1.498248945,8.237552743,342.8318264,0.418803496,0.242136829,0.87327381,-0.984427656,0.233237179,-0.122083333,5.736538462,117.0370879,0.266391941,0.311135531,0.283161488,0.719978013,1.471168489,1.034351964,0.093317132,736.3771915,0.232947694,0.234231615,0.386863226,0.909074856,1.660265332,1.138053702,8.128884652,400.4665029,0.304575559,0.189192655,0.554813207,-0.371498948,0.379691529,1.306003683,5.355248619,183.540407,0.178401079,0.145703104,1.4,0.155,4.6
656849,2022,"Peterson, David",1.056201312,0.662007764,1.078273944,1.472467493,9.28140514,241.5706813,0.175564253,0.133118245,0.739410129,-0.696218639,0.279952459,-0.323143948,5.990339959,21.38132561,0.251866661,0.316388813,0.425815072,1.26162676,1.67789294,0.842081252,1.452399748,684.2081424,0.256333365,0.119704646,0.708869436,1.29756711,1.713833291,1.125135616,8.817750096,230.4939926,0.257931976,0.135085498,,,,,,,,,29.1,0.236,0.9
663455,2022,"Pilkington, Konnor",1.389177478,0.826335533,0.943408703,1.506250649,10.20710579,13.51189858,0.128799763,0.08649937,0.867276423,-0.489143089,0.372069919,-0.750203252,4.886861789,57.15463415,0.049188618,0.045626016,0.724681724,1.232888002,1.349961172,0.841754894,2.485114295,491.8695891,0.063779394,0.000496555,1.659390244,1.379390244,1.496463415,1.776463415,11.38780488,11.91463415,0.039878049,0.091707317,,,,,,,,,7.9,0.361,0.0
601713,2022,"Pivetta, Nick",1.908898474,-0.225109489,0.992202512,1.141805451,10.45121372,162.6917177,0.397440086,0.152459376,1.350992556,0.84337469,0.076281667,-2.118085579,5.798926655,235.5636505,0.398927232,0.193387674,0.913676471,-0.500294118,1.267387141,0.146583447,4.177770178,1298.826949,0.191987004,0.003919289,,,,,,,,,0.562734375,0.652871094,0.11422193,-0.204358648,3.246175509,181.10342,0.117315589,0.000512809,2.8,0.284,3.6
668676,2022,"Plesac, Zach",0.958867076,-1.225334878,0.729854109,1.454347845,6.499468387,23.40687798,0.018127934,0.006195085,1.385168506,-0.44875595,0.046724819,-0.889687737,6.121660918,57.42450845,0.020044067,0.001768282,0.420151012,-1.561554251,1.066073482,0.915631781,0.299518219,498.5191498,0.170537854,0.086995749,0.643961538,-1.738038462,1.242557692,1.139442308,3.967307692,43.94230769,0.239211538,0.031711538,,,,,,,,,24.3,0.289,-0.4
640462,2022,"Puk, A.J.",0.943053196,0.953637747,1.313023936,1.302439385,9.822963975,55.6938116,0.014681001,0.031389937,,,,,,,,,0.030141827,0.063778191,0.42316438,0.389528017,0.935224366,176.4043246,0.077070449,0.059383864,0.437866616,1.352511425,1.711897614,0.797252806,9.341682389,53.94381787,0.059181725,0.123988931,,,,,,,,,34.8,0.238,1.7
656876,2022,"Rasmussen, Drew",1.684402785,0.115731105,1.197747982,0.370923697,10.87061046,72.8520255,0.41984686,0.274774484,1.005932903,0.642046895,0.671432193,-2.319411991,4.958397665,221.2971733,0.193694358,0.185761801,,,,,,,,,1.670834774,-0.683483408,1.996962496,0.357355686,10.2697589,68.24701867,0.498340823,0.309562306,0.665476514,0.420964822,0.892514265,-0.648002573,5.689664803,141.614445,0.156213775,0.156154309,23.0,0.318,-0.6
592662,2022,"Ray, Robbie",0.876547851,-0.070578298,0.685038986,1.632165135,6.207611622,92.05168846,0.080241344,0.042761069,0.695270632,-0.843029253,0.087411969,0.060346652,7.477190902,84.45628024,0.009716597,0.061494253,0.4829806,0.245361552,1.000978836,1.238597884,0.263315697,431.1639978,0.165890653,0.03452381,0.428428009,0.650939783,1.406557067,1.184045293,6.151074675,1.198131919,0.038596042,0.10359236,,,,,,,,,37.2,0.252,0.5
502085,2022,"Robertson, David",,,,,,,,,0.986140866,0.559766229,0.101039115,-1.64694621,0.845237222,10.08449193,0.05101339,0.029196931,,,,,,,,,,,,,,,,,1.384625895,0.006795706,0.654009638,0.723820551,9.162534157,36.90785868,0.145526838,0.043417859,22.3,0.268,1.5
607074,2022,"Rodón, Carlos",1.600552809,0.590547333,1.172022037,2.182027513,10.15726882,98.45835409,0.371635802,0.165380039,0.932217186,-0.443503736,0.137970968,-0.350742482,5.597763425,7.260053348,0.417311263,0.182751182,1.007862108,1.238201091,1.819675795,1.589336812,0.749364179,690.2854913,0.023298973,0.13628341,,,,,,,,,,,,,,,,,31.1,0.213,1.0
593958,2022,"Rodriguez, Eduardo",1.07134,0.43378,0.81740069,1.45496069,8.846727939,0.815596711,0.021623448,0.015584138,,,,,,,,,0.452612613,1.247297297,1.630917987,0.836233302,2.642963653,293.7889096,0.0294548,0.035057471,0.740509804,1.026039216,1.409659905,1.124130494,8.862677485,18.06659905,0.070308316,0.040645707,0.666636905,-0.229791667,0.153829023,1.050257594,5.911206897,21.61915025,0.115037972,0.097323481,4.1,0.71,-6.6
573124,2022,"Rogers, Taylor",0.546833603,0.581833603,1.883029079,1.848029079,12.73182553,470.7487884,0.144054927,0.074644588,,,,,,,,,,,,,,,,,0.516876706,1.294268947,2.595464424,1.818072183,13.4227738,525.556978,0.089054927,0.033523898,,,,,,,,,57.1,0.279,0.0
669432,2022,"Rogers, Trevor",0.652301827,0.519740732,1.679365009,1.811926104,13.88843959,385.5676021,0.027909017,0.203441171,,,,,,,,,0.376448661,0.684222717,1.843846994,0.783175616,4.949680345,665.7768372,0.042791111,0.004220266,0.158317919,1.031682081,2.191306358,1.001306358,13.03508671,147.3913043,0.477271676,0.054687861,,,,,,,,,17.8,0.218,-0.9
643511,2022,"Rogers, Tyler",1.478774388,-1.948774388,1.921260264,-1.451260264,11.41786064,418.4153321,0.043324294,0.06407307,,,,,,,,,,,,,,,,,2.279914956,-1.311167042,1.283652918,-2.252400831,11.09242491,364.7553659,0.031403092,0.071750532,,,,,,,,,46.1,0.243,-0.6
657746,2022,"Ryan, Joe",1.006145881,-1.125110191,1.244644604,0.886611468,10.17501805,35.65909302,0.021043472,0.057813512,0.844564402,0.674694857,0.555160444,-0.964098815,6.973556755,213.8392063,0.019063578,0.207088519,0.523784048,-1.639413231,1.758947644,0.404249635,2.71253546,69.98518274,0.056862348,0.00522281,,,,,,,,,,,,,,,,,16.9,0.275,-2.1
592716,2022,"Sampson, Adrian",1.393831987,-0.681333454,1.711561591,0.36360385,9.338658158,541.6760887,0.189729367,0.14317155,,,,,,,,,0.661008123,-1.159264604,2.189492741,-0.369220014,1.976315244,803.449537,0.12942188,0.097406844,1.083911929,-1.029537684,2.059765821,0.053683792,8.815945265,619.2234756,0.137066348,0.071135526,0.193795649,0.437400301,0.592827836,-0.836432487,1.778154567,125.2458333,0.079934565,0.007895481,15.8,0.259,-1.1
434671,2022,"Sánchez, Aníbal",1.026476881,-0.678257419,0.741971705,0.962762595,6.826356108,115.0269151,0.210887509,0.027279503,0.608064182,-0.111542443,0.175256729,-0.671778468,7.575093168,226.4327122,0.011238095,0.012285714,0.334968254,-1.480904762,1.544619048,0.271253968,3.124920635,708.6634921,0.030793651,0.075460317,0.751620061,-1.390337386,1.454051672,0.687905775,6.098449848,254.181155,0.193130699,0.006200608,0.660863095,-0.334107143,0.397821429,0.59714881,4.229940476,83.93452381,0.105488095,0.011613095,5.7,0.409,-2.0
663776,2022,"Sandoval, Patrick",1.293056219,0.242396683,0.885720705,1.936380242,6.791287536,514.4186072,0.027117428,0.002089246,1.077724325,-0.723407144,0.080083122,-0.434400303,7.709416839,227.7630104,0.009254424,0.035260503,0.623074753,1.10027674,1.743600762,1.266398775,2.567395221,943.6203156,0.074144437,0.171864756,0.949028928,1.050551917,1.693875939,1.592352951,7.161974118,626.9914075,0.020002247,4.32e-05,,,,,,,,,29.2,0.265,1.3
665665,2022,"Sanmartin, Reiver",0.855119544,0.990935871,1.61673879,1.480922464,8.920706093,215.0274321,0.020495308,0.047754357,,,,,,,,,0.210992701,1.251663549,1.877466469,0.414810219,3.217192062,435.9048436,0.075874772,0.057667199,0.233531963,1.312949003,1.938751923,0.859334883,8.434424405,213.0880272,0.014467121,0.063838827,,,,,,,,,26.7,0.26,-0.8
453286,2022,"Scherzer, Max",1.075230153,-1.198544008,1.186457394,1.087316767,9.061791399,83.61782788,0.140759726,0.185917247,1.044092126,1.107007874,1.119094488,-1.032005512,9.973255906,461.4751575,0.136601181,0.237327165,0.043551992,-1.519830361,1.507743747,0.055638606,0.873344141,904.1017543,0.051065887,0.039625695,,,,,,,,,0.422105913,-0.249903891,0.237817277,0.434192527,4.275675467,88.06858885,0.006703721,0.018352246,23.4,0.16,3.6
670167,2022,"Schreiber, John",0.42759241,-1.197373107,1.944542419,-0.319576902,12.34942711,377.9038497,0.191084656,0.415595329,,,,,,,,,0.541906192,-1.640689976,2.387859288,-1.289075504,6.358951809,966.9243529,0.092976548,0.218993279,0.562794223,-1.628315458,2.37548477,-1.309963535,11.248141,431.6482911,0.109308594,0.196773202,,,,,,,,,37.7,0.241,0.7
656945,2022,"Scott, Tanner",1.451544191,0.510078674,0.87065686,1.812122378,7.701355974,176.0862361,0.17655634,0.118899276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.1,0.313,0.1
622608,2022,"Senzatela, Antonio",0.719854252,-0.477319661,0.686494419,0.510679494,8.086555509,32.54368369,0.101501688,0.038183012,0.723149701,0.296850299,0.087675542,-0.932324458,7.924676375,105.857416,0.457768706,0.256697313,0.47518724,-0.849723474,1.058898232,0.266012483,0.730383148,18.21146159,0.017096914,0.045044209,0.784544383,-1.20131276,1.410487517,0.575369626,6.446276006,14.53646159,0.210135229,0.013473648,,,,,,,,,27.1,0.366,-2.0
622663,2022,"Severino, Luis",1.702092329,-0.381936169,1.508612906,0.575415592,11.24212239,425.3498294,0.274841844,0.206529007,,,,,,,,,1.0372679,-0.881232244,2.007908982,-0.089408837,3.742102985,1125.049335,0.315878588,0.043468827,1.55079083,-0.890973876,2.017650613,0.424114093,10.83863515,474.5843723,0.329424205,0.197051715,0.625320242,0.669436521,0.457240216,-0.501356495,5.259721125,255.2296211,0.138093888,0.075825471,20.6,0.22,1.7
663903,2022,"Singer, Brady",0.931074197,-0.67584888,0.934132379,0.672790698,7.086165772,14.16594258,0.195392282,0.051320385,,,,,,,,,0.961293977,-1.245464264,1.503747764,0.703010478,1.358143794,111.8033052,0.014348326,0.006371923,0.830839455,-1.278683236,1.536966736,0.572555956,8.25821183,43.85903398,0.07744537,0.086178336,,,,,,,,,38.0,0.288,0.8
669373,2022,"Skubal, Tarik",0.642606251,0.005527819,0.782076043,1.419154474,4.777148403,37.68743769,0.322831392,0.188727879,1.420968594,-1.21861087,0.442062647,-0.644420371,12.45557757,110.7481742,0.378761091,0.256290289,0.118080709,0.429996214,1.206544437,0.658467514,5.750602866,519.7473628,0.429051329,0.240949736,0.251355523,0.578707008,1.355255231,1.027903746,5.425288569,66.45546116,0.196115997,0.079043449,,,,,,,,,30.9,0.276,0.7
656970,2022,"Smeltzer, Devin",1.235384314,0.806900151,2.232900151,2.661384314,12.42445551,266.6704374,0.483395475,0.588559879,0.987644224,-1.076060066,0.349939934,0.438355776,1.858468647,10.3349835,0.433687129,0.545928053,0.122508046,1.022163218,2.448163218,1.548508046,5.120988506,945.7091954,0.497158621,0.515135632,0.803266667,1.095266667,2.521266667,2.229266667,11.53133333,389.1333333,0.0866,0.011066667,0.605721212,-0.313006061,1.112993939,2.031721212,7.716787879,385.5424242,0.238309091,0.310157576,6.6,0.266,-0.1
592761,2022,"Smith, Caleb",0.88135764,0.219984014,1.16741176,1.828785386,6.458701222,99.36517477,0.21243738,0.041979081,1.059693642,-1.131443642,0.184015896,-0.112265896,6.617745665,79.3270903,0.031854046,0.12650289,0.592203037,0.452350639,1.399778384,1.539630783,1.881066698,199.7477512,0.039143186,0.049659471,,,,,,,,,,,,,,,,,28.9,0.315,-1.0
605483,2022,"Snell, Blake",1.169071921,0.043264229,0.778536636,1.904344329,6.961261052,44.69630526,0.016711991,0.036044126,1.178055415,-1.406191008,0.6709186,-0.442783007,7.429627258,91.87553742,0.114061492,0.065121831,0.445871139,0.747989783,1.483262191,1.181143547,1.768892794,490.6008742,0.17689896,0.078945965,,,,,,,,,,,,,,,,,24.3,0.215,1.2
642397,2022,"Soto, Gregory",0.628956116,0.42308591,1.043174015,1.249044222,9.389801567,14.22123894,0.043098125,0.01781438,,,,,,,,,0.21834201,0.876523829,1.496611934,0.838430116,2.55030036,229.9090909,0.095278334,0.164253104,0.312898642,0.883144544,1.50323265,0.932986748,8.846854012,13.53703704,0.122323789,0.078833953,,,,,,,,,21.6,0.345,-1.6
605488,2022,"Springs, Jeffrey",1.059681603,0.528026674,1.321269917,1.852924846,6.084084235,67.05417641,0.044177316,0.151225416,,,,,,,,,0.212020768,0.718463997,1.51170724,1.005264011,4.20487696,774.4598646,0.101245187,0.219831035,1.006583012,1.061583012,1.854826255,1.799826255,5.261196911,220.015444,0.189787645,0.379054054,,,,,,,,,24.8,0.309,0.9
657006,2022,"Steele, Justin",1.265815736,0.085275195,1.038613803,2.219154343,10.1342037,197.3807418,0.073179649,0.029340368,0.4668238,-0.774559649,0.178778959,0.486514808,3.690852639,148.0823979,0.199839384,0.137205338,1.152992013,1.114896775,2.068235383,2.106330621,5.713954189,989.6012658,0.00077607,0.018386829,1.241376582,0.986439873,1.939778481,2.19471519,9.62721519,257.2102402,0.061803797,0.027136076,,,,,,,,,31.1,0.224,1.4
663986,2022,"Stephan, Trevor",1.002202776,-1.114642585,1.70728038,0.409564981,10.6548478,111.3551912,0.021791379,0.045129475,,,,,,,,,0.174029333,-1.193541089,1.786178884,-0.418608462,2.049963957,1316.694882,0.085492126,0.044815349,,,,,,,,,,,,,,,,,24.8,0.243,0.8
608717,2022,"Stratton, Chris",1.128260796,-0.387046221,0.850411606,0.664895412,6.133738192,238.3909413,0.050794534,0.026673414,0.766510256,1.24545641,0.782091026,-1.229875641,5.835384615,317.9966026,0.152091026,0.08329359,0.211760739,-1.058758741,1.522124126,-0.251604645,0.193381618,639.453484,0.09096029,0.020218531,0.762054656,-1.111103239,1.574468623,0.298689271,6.285931174,365.3119939,0.06882085,0.057484818,,,,,,,,,19.2,0.304,0.0
519326,2022,"Strickland, Hunter",1.219171394,-0.316619048,1.132761905,0.403028536,10.20950105,464.8944942,0.127816001,0.019459734,,,,,,,,,0.804943452,-1.008494048,1.824636905,-0.011199405,4.861339286,1048.294003,0.277172619,0.257639881,0.969038847,-0.96635589,1.782498747,0.15289599,9.575977444,579.9313172,0.109047619,0.012179198,,,,,,,,,38.2,0.293,-0.5
675911,2022,"Strider, Spencer",1.396969513,-0.504794422,0.863488045,1.038275889,11.90658665,44.9859378,0.097226801,0.082050797,,,,,,,,,0.724960549,-1.307883488,1.666577111,0.366266925,2.595077546,261.4927162,0.087090901,0.000766048,,,,,,,,,,,,,,,,,28.2,0.165,1.1
548389,2022,"Stripling, Ross",1.039187097,-0.968287356,0.810664037,1.196810415,4.810413734,176.6222498,0.181859055,0.010430068,1.485076645,0.065331518,0.222954837,-1.327453327,11.01391965,76.28221378,0.373544889,0.313278347,0.339965334,-1.435351122,1.277727804,0.497588652,4.532015748,621.0090092,0.042319107,0.043526991,0.677495384,-1.536687623,1.379064304,0.835118702,2.797451567,296.968053,0.078340807,0.033395322,,,,,,,,,21.9,0.259,1.6
573186,2022,"Stroman, Marcus",1.487927928,-0.046882883,0.795981982,0.738828829,6.195855856,267.3279279,0.024306306,0.04827027,,,,,,,,,0.475185876,-0.662515274,1.411614373,-0.273913224,0.682551517,976.8099824,0.019885057,0.067657658,0.598049041,-0.411255406,1.160354505,-0.151050058,5.621281601,426.7943029,0.066240973,0.049307221,0.746203627,0.504238562,0.244860537,-0.002895472,3.653176758,159.7696605,0.000669578,0.06790511,5.1,0.274,-0.5
660761,2022,"Suarez, José",0.908000988,0.396899014,1.549846672,2.060948646,11.00270906,372.9423031,0.219132005,0.089750797,0.96840257,-1.270703454,0.117755796,0.184545089,3.739607255,99.25060262,0.082960457,0.137685707,0.015794053,0.66800095,1.820948608,1.168741712,0.692713974,1033.487831,0.220515436,0.067042842,0.446309087,0.867633591,2.020581249,1.599256746,9.982589897,555.8013427,0.235204787,0.112592816,,,,,,,,,19.5,0.266,0.4
624133,2022,"Suárez, Ranger",0.808695537,0.403958695,1.070771882,1.475508724,10.79338249,218.6716715,0.062382398,0.072622421,0.863591642,-0.953747082,0.286933895,-0.196778455,5.83209019,116.2417789,0.234611968,0.067171326,0.346585499,1.069150075,1.735963262,1.013398686,2.510092859,586.7648386,0.001945582,0.217318641,0.396643434,1.191186236,1.857999423,1.063456621,10.09165883,204.3648694,0.080507868,0.044131569,0.484382226,-0.174574295,0.492238892,1.151195413,6.929374104,97.75943281,0.201764931,0.001563306,3.2,0.246,-0.3
608718,2022,"Suter, Brent",1.099209032,-0.276242904,0.203757096,1.579209032,7.63029443,157.9801634,0.147928077,0.146432225,,,,,,,,,0.952499593,0.873773001,1.353773001,1.432499593,1.621796124,827.3421267,0.08079873,0.049743527,1.071623188,0.894956522,1.374956522,1.551623188,8.56884058,219.7724638,0.016695652,0.174608696,,,,,,,,,4.3,0.049,2.6
592789,2022,"Syndergaard, Noah",1.096086028,-0.570054912,0.936759457,0.729381483,8.910705842,14.8669158,0.087689712,0.012716786,0.10593111,0.768636364,0.401931818,-0.472635656,7.425240838,14.61556307,0.026407577,0.045252143,0.592245386,-1.359032809,1.725737355,0.225540841,3.261401373,617.0416667,0.013806177,0.121061389,0.788574825,-1.267671329,1.634375874,0.42187028,8.381215909,26.16052448,0.014079283,0.02210708,0.060151515,0.395909091,0.029204545,-0.30655303,0.553882576,10.28409091,0.057301136,0.049081439,17.4,0.277,1.0
592791,2022,"Taillon, Jameson",1.145779734,-0.812142616,1.000880289,0.957042062,7.961700102,185.8702178,0.05996612,0.009755925,1.18569316,0.42792493,0.239187258,-1.374430833,5.023720179,175.2121009,0.101561109,0.109783087,0.571311042,-1.507956199,1.696693872,0.382573369,1.592222194,712.6960219,0.049176592,0.008589786,0.883211802,-1.466754528,1.6554922,0.69447413,8.050871635,260.3949156,0.125410914,0.01288606,0.711282991,-0.102431295,0.291168968,0.522545318,4.570275195,28.365286,0.025410914,0.028743684,18.6,0.304,0.0
622253,2022,"Tate, Dillon",0.002209644,-1.45887631,1.917781971,-0.461115304,12.55136268,535.5253669,0.477719078,0.194406709,,,,,,,,,0.003719161,-1.781249042,2.240154702,-0.462624821,3.47637375,787.8378113,0.472933774,0.069603698,0.109773585,-1.801716981,2.260622642,-0.349132075,13.62660377,467.1037736,0.468113208,0.311226415,,,,,,,,,25.0,0.23,-1.2
624522,2022,"Thompson, Keegan",1.299324044,-0.510131975,1.413768338,0.39568768,9.587498497,382.2177932,0.046056848,0.024003127,1.257120664,0.54034769,0.363288673,-2.160757028,2.598754726,175.0105443,0.084511343,0.084757932,0.732076463,-1.347474099,2.251110463,-0.171559901,2.191463593,654.340157,0.044119364,0.149884722,0.959024464,-1.18551042,2.089146783,0.0553881,8.884944126,411.8028376,0.028400785,0.035404712,0.544826731,0.293118188,0.610518175,-0.358809633,5.951135548,196.1853051,0.026872675,0.006612935,4.2,0.252,-0.9
570632,2022,"Ureña, José",0.550748974,-1.326197591,0.975669953,0.901276612,9.168878745,172.7012735,0.140832598,0.038352449,,,,,,,,,0.262822961,-1.448753962,1.098226324,0.613350599,3.399592192,624.7145149,0.134134519,0.072074411,0.142463186,-1.67870128,1.328173641,0.492990824,8.872829333,132.4714961,0.01801037,0.053795207,,,,,,,,,24.5,0.265,0.6
